utahcancer.com/patient-advocacy,https://utahcancer.com/programs-and-services/#patient-advocacy,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/patient-education-empowering-individuals-through-knowledge/,https://utahcancer.com/patient-education/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/patient-education-empowering-individuals-through-knowledge,https://utahcancer.com/patient-education/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/patient-education-empowering-individuals-through-knowledge/brain-tumors-the-basics/,https://utahcancer.com/specialties/brain-cancers/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/patient-education-empowering-individuals-through-knowledge/brain-tumors-the-basics,https://utahcancer.com/specialties/brain-cancers/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/patient-education/,https://utahcancer.com/patient-education/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/patient-education,https://utahcancer.com/patient-education/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/patient-resources/,https://utahcancer.com/patient-resources/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/patient-resources,https://utahcancer.com/patient-resources/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/pleasant-grove/,https://utahcancer.com/locations/pleasant-grove/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/pleasant-grove,https://utahcancer.com/locations/pleasant-grove/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/programs-and-services/,https://utahcancer.com/programs-and-services/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/programs-and-services,https://utahcancer.com/programs-and-services/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/prostate-cancer-treatment-in-utah/,https://utahcancer.com/specialties/prostate-cancer/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/prostate-cancer-treatment-in-utah,https://utahcancer.com/specialties/prostate-cancer/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/radiation-oncology/,https://utahcancer.com/radiation-oncology/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/radiation-oncology,https://utahcancer.com/radiation-oncology/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/rectal-cancer-treatment-in-utah/,https://utahcancer.com/specialties/rectal-cancer/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/rectal-cancer-treatment-in-utah,https://utahcancer.com/specialties/rectal-cancer/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/salt-lake/,https://utahcancer.com/locations/salt-lake/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/salt-lake,https://utahcancer.com/locations/salt-lake/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/slide_group/homepage-slides/,https://utahcancer.com/,301,TRUE,TRUE,FALSE,FALSE
utahcancer.com/slide_group/homepage-slides,https://utahcancer.com/,301,TRUE,TRUE,FALSE,FALSE
